Incident ID,Incident Date,State,City Or County,Address,Killed,Injured,Operations,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
2299929,10-May-22,Alabama,Mobile,2900 block of Steadham Dr,1,0,N/A,30.714896,-88.112173,0.6,nearest_rooftop_match,2951,Northwest Dr,,,Mobile,AL,Mobile County,36607,US,City of Mobile
2299111,10-May-22,North Carolina,Raleigh,1830 New Bern Ave,1,0,N/A,35.779435,-78.613069,1,rooftop,1830,New Bern Ave,,,Raleigh,NC,Wake County,27610,US,Wake
2299010,10-May-22,District of Columbia,Washington,2600 Stanton Rd SE,1,0,N/A,38.858578,-76.993034,1,rooftop,2600,Stanton Rd SE,,,Washington,DC,District of Columbia,20020,US,Statewide DC
2299004,10-May-22,District of Columbia,Washington,118 Galveston St SW,1,1,N/A,38.822706,-77.008527,1,rooftop,118,Galveston St SW,,,Washington,DC,District of Columbia,20032,US,Statewide DC
2298701,10-May-22,North Carolina,High Point,2710 N Main St,1,0,N/A,35.994523,-80.029243,1,rooftop,2710,N Main St,,,High Point,NC,Guilford County,27265,US,Guilford
2301095,10-May-22,Tennessee,Prospect,2500 block of Nancy Green Ridge Rd,1,0,N/A,35.064923,-86.993081,0.5,place,,,,,Prospect,TN,Giles County,38477,US,TIGER/Line® dataset from the US Census Bureau
2298817,10-May-22,Texas,San Antonio,5125 War Horse Dr,1,0,N/A,29.339901,-98.600452,1,range_interpolation,5125,War Horse Dr,,,San Antonio,TX,Bexar County,78242,US,TIGER/Line® dataset from the US Census Bureau
2298777,10-May-22,Connecticut,Hartford,300 block of Zion St,1,0,N/A,41.791776,-72.718832,0.5,place,,,,,Hartford,CT,Hartford County,6102,US,TIGER/Line® dataset from the US Census Bureau
2298751,10-May-22,Connecticut,Hamden,4340 Farmington Canal Heritage Trl,1,0,N/A,41.444835,-72.915649,0.7,street_center,,Farmington Dr,,,Hamden,CT,New Haven County,6518,US,TIGER/Line® dataset from the US Census Bureau
2298727,10-May-22,Texas,Houston,5900 block of S Gessner Rd,1,0,N/A,29.813142,-95.309789,0.5,place,,,,,Houston,TX,Harris County,77001,US,TIGER/Line® dataset from the US Census Bureau
2298796,10-May-22,New York,Binghamton,Floral Ave,1,0,N/A,42.109431,-75.946944,1,street_center,,Floral Ave,,,Binghamton,NY,Broome County,13905,US,TIGER/Line® dataset from the US Census Bureau
2298712,10-May-22,Texas,Houston,3755 N MacGregor Way,1,0,N/A,29.711012,-95.35634,1,rooftop,3755,N Macgregor Way,,,Houston,TX,Harris County,77004,US,City of Houston
2299060,10-May-22,South Carolina,Greenville,Gordon St,1,0,N/A,34.838707,-82.436575,1,street_center,,Gordon St,,,Greenville,SC,Greenville County,29611,US,TIGER/Line® dataset from the US Census Bureau
2300493,10-May-22,Ohio,Lorain,1000 block of W 45th Pl,1,1,N/A,41.450991,-82.166534,0.5,place,,,,,Lorain,OH,Lorain County,44052,US,TIGER/Line® dataset from the US Census Bureau
2299291,10-May-22,Texas,Katy,612 Pederson Rd,1,0,N/A,29.77985,-95.881974,1,rooftop,612,Pederson Rd,,,Katy,TX,Waller County,77494,US,Greater Houston
2299334,10-May-22,Wisconsin,Milwaukee (Glendale),1541 W Custer Ave,1,1,N/A,43.114969,-87.930315,1,rooftop,1541,W Custer Ave,,,Milwaukee,WI,Milwaukee County,53209,US,City of Milwaukee
2298836,10-May-22,Illinois,Chicago,4800 block of S Ada St,1,4,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2299448,10-May-22,Illinois,Chicago,10400 block of S Ave M,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2298618,10-May-22,Tennessee,Memphis,N Hollywood St and Vollintine Ave,1,0,N/A,35.163283,-89.975715,1,intersection,,N Hollywood St,,,Memphis,TN,Shelby County,38108,US,TIGER/Line® dataset from the US Census Bureau
2298606,10-May-22,Massachusetts,Falmouth,49 Old Main Rd,1,0,N/A,42.446396,-71.459405,0.5,place,,,,,Maynard,MA,Middlesex County,1754,US,TIGER/Line® dataset from the US Census Bureau
2299478,10-May-22,Virginia,Pulaski,Nancy Green Ridge Rd,1,0,N/A,37.064714,-80.771241,1,place,,,,,Pulaski,VA,Pulaski County,24301,US,TIGER/Line® dataset from the US Census Bureau
2300344,10-May-22,Indiana,Gary,4400 block of Washington St,1,0,N/A,38.689503,-87.121505,0.5,place,,,,,Washington,IN,Daviess County,47501,US,TIGER/Line® dataset from the US Census Bureau
2301071,10-May-22,Georgia,Atlanta,180 Ted Turner Dr,1,0,N/A,33.749073,-84.39761,0.76,nearest_rooftop_match,200,Ted Turner Dr SW,,,Atlanta,GA,Fulton County,30303,US,City of Atlanta
2298573,10-May-22,Missouri,Kansas City,Bellefontaine Ave and E 49th St,1,0,N/A,39.037163,-94.548778,1,intersection,,Bellefontaine Ave,,,Kansas City,MO,Jackson County,64130,US,TIGER/Line® dataset from the US Census Bureau
2299806,10-May-22,Missouri,Saint Louis,1300 block of Market St,1,0,N/A,37.53144,-90.93318,0.5,place,,,,,Black,MO,Reynolds County,63625,US,TIGER/Line® dataset from the US Census Bureau
2298444,10-May-22,Georgia,Atlanta,1099 Boulevard SE,1,1,N/A,33.724324,-84.369654,1,rooftop,1099,Blvd SE,,,Atlanta,GA,Fulton County,30312,US,Fulton
2301791,10-May-22,Georgia,Atlanta (East Point),3073 Washington Rd,1,0,N/A,33.672549,-84.461088,1,rooftop,3073,Washington Rd,,,Atlanta,GA,Fulton County,30344,US,Fulton
2300099,10-May-22,Oregon,Gresham,700 block of SE 185th Ave,3,0,N/A,45.508117,-122.430233,0.5,place,,,,,Gresham,OR,Multnomah County,97030,US,TIGER/Line® dataset from the US Census Bureau
2298591,10-May-22,Maryland,Baltimore,700 block of N Rose St,1,3,N/A,39.010085,-76.437449,0.8,rooftop,700,Black Forest Rd,,,Annapolis,MD,Anne Arundel County,21409,US,Statewide MD
2299345,10-May-22,Wisconsin,Racine,1400 block of Dr Martin Luther King Dr,1,2,N/A,42.727153,-87.675979,0.5,place,,,,,Racine,WI,Racine County,53401,US,TIGER/Line® dataset from the US Census Bureau
2300337,10-May-22,Indiana,Gary,1700 block of W 5th Ave,1,0,N/A,41.599336,-87.336338,0.5,place,,,,,Gary,IN,Lake County,46402,US,TIGER/Line® dataset from the US Census Bureau
2298859,10-May-22,New York,Bronx,1361 Ogden Ave,1,0,N/A,40.841675,-73.924906,1,rooftop,1361,Ogden Ave,,,Bronx,NY,Bronx County,10452,US,City of New York
2307285,10-May-22,New Mexico,Gallup,602 Dani Dr,1,0,N/A,35.512874,-108.762751,0.99,rooftop,602 A,Dani Dr,,,Gallup,NM,McKinley County,87301,US,Statewide NM
2300985,10-May-22,Florida,Apopka,N/A,1,0,N/A,28.635425,-81.488843,0.5,place,,,,,Apopka,FL,Orange County,32703,US,TIGER/Line® dataset from the US Census Bureau
2302625,10-May-22,Pennsylvania,Philadelphia,6000 block of N Beechwood St,1,0,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2299255,10-May-22,Texas,San Antonio,6420 NW Loop 410,1,0,N/A,29.467496,-98.61665,1,range_interpolation,6420,NW Loop 410,,,San Antonio,TX,Bexar County,78238,US,TIGER/Line® dataset from the US Census Bureau
2298882,10-May-22,Texas,Port Arthur,1600 block of Maple Ave,1,0,N/A,33.863254,-102.955355,0.5,place,,,,,Maple,TX,Bailey County,79344,US,TIGER/Line® dataset from the US Census Bureau
2303819,10-May-22,Texas,Corpus Christi,4322 Kostoryz Rd,2,0,N/A,27.74104,-97.40526,1,range_interpolation,4322,Kostoryz Rd,,,Corpus Christi,TX,Nueces County,78415,US,TIGER/Line® dataset from the US Census Bureau
2299233,10-May-22,Michigan,Detroit,19100 block of Packard St,1,0,N/A,42.347021,-83.060184,0.5,place,,,,,Detroit,MI,Wayne County,48201,US,TIGER/Line® dataset from the US Census Bureau
2299476,10-May-22,Florida,Tampa,2532 Lake Ellen Cir,1,0,N/A,28.061193,-82.487992,1,rooftop,2532,Lake Ellen Cir,,,Tampa,FL,Hillsborough County,33618,US,Hillsborough
2299176,10-May-22,Texas,Brookshire,Purdy and 4th St,1,3,N/A,29.788078,-95.948871,0.8,intersection,,4th St,,,Brookshire,TX,Waller County,77423,US,TIGER/Line® dataset from the US Census Bureau
2300195,10-May-22,Idaho,Hayden,N/A,1,0,N/A,47.798886,-116.742254,1,place,,,,,Hayden,ID,Kootenai County,83835,US,TIGER/Line® dataset from the US Census Bureau
2299056,10-May-22,Texas,Dime Box,1000 block of Stephen F Austin Ave,1,1,N/A,30.268335,-97.741382,0.5,place,,,,,Austin,TX,Travis County,78701,US,TIGER/Line® dataset from the US Census Bureau
2302509,10-May-22,Montana,Polson,N/A,1,0,N/A,47.737279,-114.230256,1,place,,,,,Polson,MT,Lake County,59860,US,TIGER/Line® dataset from the US Census Bureau
2299147,10-May-22,New York,Bronx,Claremont Pkwy and Bathgate Ave,1,1,N/A,40.83846,-73.901744,1,intersection,,Bathgate Ave,,,Bronx,NY,Bronx County,10457,US,TIGER/Line® dataset from the US Census Bureau
2300060,10-May-22,Louisiana,New Orleans,N Broad St and Hope St,1,0,N/A,29.984011,-90.071022,1,intersection,,Hope St,,,New Orleans,LA,Orleans Parish,70119,US,TIGER/Line® dataset from the US Census Bureau
2299113,10-May-22,Alabama,Birmingham,8300 block of 4th Ave S,1,0,N/A,31.00935,-85.74438,0.5,place,,,,,Black,AL,Geneva County,36314,US,TIGER/Line® dataset from the US Census Bureau
2298994,10-May-22,Louisiana,Clinton,11800 Marston St,1,1,N/A,30.86221,-91.022918,1,rooftop,11800,Marston St,,,Clinton,LA,East Feliciana Parish,70722,US,East Feliciana
2300035,10-May-22,Missouri,Saint Louis,2200 block of St Louis Ave,1,0,N/A,38.631501,-90.19231,0.5,place,,,,,Saint Louis,MO,St. Louis City,63101,US,TIGER/Line® dataset from the US Census Bureau
2299046,10-May-22,South Carolina,Mullins,Prevatte St,1,0,N/A,34.206675,-79.265413,1,street_center,,Prevatte St,,,Mullins,SC,Marion County,29574,US,TIGER/Line® dataset from the US Census Bureau
2299034,10-May-22,South Carolina,Lugoff,521 Highway 601 North S,1,1,N/A,34.193479,-80.687796,1,range_interpolation,521,US Hwy 601,,,Lugoff,SC,Kershaw County,29078,US,TIGER/Line® dataset from the US Census Bureau
2299816,10-May-22,Illinois,East Saint Louis,2200 block of St. Louis Ave,1,0,N/A,38.644405,-90.140016,0.5,place,,,,,East Saint Louis,IL,St. Clair County,62201,US,TIGER/Line® dataset from the US Census Bureau
2298986,10-May-22,Alabama,Mobile (Prichard),US-45 and S Leeds Ave,2,0,N/A,30.701142,-88.103184,0.5,place,,,,,Mobile,AL,Mobile County,36601,US,TIGER/Line® dataset from the US Census Bureau
2299294,10-May-22,Arizona,Yuma,5th Ave and W 9th St,1,0,N/A,32.711196,-114.625862,0.8,intersection,,S 5th Ave,,,Yuma,AZ,Yuma County,85364,US,TIGER/Line® dataset from the US Census Bureau
2298898,9-May-22,Texas,Denton,1500 block of Bolivar St,1,0,N/A,33.021576,-96.899124,0.8,rooftop,1500,Block Prairie Dr,,,Carrollton,TX,Denton County,75007,US,City of Carrollton
2297534,9-May-22,Texas,Houston,8181 El Mundo St,1,0,N/A,29.681964,-95.383788,1,rooftop,8181,El Mundo St,,,Houston,TX,Harris County,77054,US,Greater Houston
2297984,9-May-22,Tennessee,Johnson City (Gray),Bobby Hicks Hwy and Kingsport Hwy,1,0,N/A,36.437584,-82.44955,0.8,intersection,,Bobby Hicks Hwy,,,Johnson City,TN,Washington County,37615,US,TIGER/Line® dataset from the US Census Bureau
2298787,9-May-22,Texas,Houston,4412 North Fwy,1,0,N/A,29.8299,-95.377211,1,rooftop,4412,North Fwy,,,Houston,TX,Harris County,77022,US,City of Houston
2297894,9-May-22,Indiana,Evansville,US-41 and IN-57,1,0,N/A,38.155081,-87.475051,0.7,street_center,,Old Hwy 57,,,Evansville,IN,Vanderburgh County,47725,US,TIGER/Line® dataset from the US Census Bureau
2298736,9-May-22,Texas,Houston,17119 Tomball Pkwy,1,0,N/A,29.953154,-95.539853,1,rooftop,17119,Tomball Pkwy,,,Houston,TX,Harris County,77064,US,City of Houston
2299084,9-May-22,Texas,Dallas,2911 E Ledbetter Dr,1,0,N/A,32.695146,-96.771713,1,rooftop,2911,E Ledbetter Dr,,,Dallas,TX,Dallas County,75216,US,Dallas
2297906,9-May-22,New York,Staten Island,Union Pl and Beach St,1,0,N/A,40.627742,-74.077518,1,intersection,,Beach St,,,Staten Island,NY,Richmond County,10304,US,TIGER/Line® dataset from the US Census Bureau
2297773,9-May-22,Illinois,Peoria,E Behrends Ave and N Maryland Ave,1,0,N/A,40.709358,-89.581871,0.8,intersection,,E Behrends Ave,,,Peoria,IL,Peoria County,61603,US,TIGER/Line® dataset from the US Census Bureau
2298685,9-May-22,Iowa,Ames,3000 block of Regency Ct,1,0,N/A,42.037879,-93.600254,0.5,place,,,,,Ames,IA,Story County,50010,US,TIGER/Line® dataset from the US Census Bureau
2298643,9-May-22,Delaware,Wilmington,600 block of West St,1,0,N/A,39.727113,-75.547844,0.5,place,,,,,Wilmington,DE,New Castle County,19801,US,TIGER/Line® dataset from the US Census Bureau
2298056,9-May-22,Michigan,Madison Heights,28611 John R Rd,1,0,N/A,42.50222,-83.1062,1,rooftop,28611,John R Rd,,,Madison Heights,MI,Oakland County,48071,US,Oakland
2298366,9-May-22,Illinois,Decatur,1300 block of N Walnut Grove Ave,1,0,N/A,39.839477,-88.946486,0.5,place,,,,,Decatur,IL,Macon County,62521,US,TIGER/Line® dataset from the US Census Bureau
2297536,9-May-22,Texas,Houston,7744 McLean St,1,0,N/A,29.675784,-95.359073,1,rooftop,7744,McLean St,,,Houston,TX,Harris County,77051,US,City of Houston
2300323,9-May-22,Indiana,Hammond,1100 block of Truman St,1,0,N/A,41.691701,-87.510921,0.5,place,,,,,Hammond,IN,Lake County,46320,US,TIGER/Line® dataset from the US Census Bureau
2298016,9-May-22,Florida,Orlando,7700 block of Silver Pointe Blvd,2,0,N/A,28.545179,-81.373291,0.5,place,,,,,Orlando,FL,Orange County,32801,US,TIGER/Line® dataset from the US Census Bureau
2297916,9-May-22,New York,Corona (Queens),66-17 Fresh Pond Rd,2,1,N/A,40.708597,-73.89796,1,rooftop,66-17,Fresh Pond Rd,,,Ridgewood,NY,Queens County,11385,US,City of New York
2298413,9-May-22,Georgia,Macon,3350 Houston Ave,1,0,N/A,32.802297,-83.650194,1,rooftop,3350,Houston Ave,,,Macon,GA,Bibb County,31206,US,Bibb
2298321,9-May-22,Maryland,Baltimore,3000 Block of E Preston St,1,0,N/A,39.28073,-76.600152,0.7,street_center,,Block St,,,Baltimore,MD,Baltimore City,21231,US,TIGER/Line® dataset from the US Census Bureau
2299173,9-May-22,Texas,Houston,7700 Fulton St,1,0,N/A,29.831306,-95.375656,1,rooftop,7700,Fulton St,,,Houston,TX,Harris County,77022,US,Greater Houston
2298358,9-May-22,Pennsylvania,Philadelphia,3100 block of W Westmont St,1,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2297551,9-May-22,Texas,Houston,8920 Gulf Fwy,1,1,N/A,29.660822,-95.257828,1,rooftop,8920,Gulf Fwy,,,Houston,TX,Harris County,77017,US,Greater Houston
2297821,9-May-22,New Mexico,Albuquerque,3100 block of Ortiz Dr NE,1,0,N/A,35.141331,-106.71557,0.6,street_center,,Black Dr NW,,,Albuquerque,NM,Bernalillo County,87120,US,TIGER/Line® dataset from the US Census Bureau
2298984,9-May-22,Utah,Salt Lake City (South Salt Lake),2193 S Main St,1,0,N/A,40.72427,-111.890212,1,rooftop,2193,S Main St,,,South Salt Lake,UT,Salt Lake County,84115,US,Utah AGRC (and individual UT counties)
2298289,9-May-22,Florida,Miami Gardens,NW 200th St and NW 36th Ct,1,0,N/A,25.955361,-80.260804,0.93,intersection,,NW 200th St,,,Opa Locka,FL,Miami-Dade County,33056,US,TIGER/Line® dataset from the US Census Bureau
2297464,9-May-22,Florida,Orlando,2500 block of Egret Shores Dr,1,0,N/A,28.545179,-81.373291,0.5,place,,,,,Orlando,FL,Orange County,32801,US,TIGER/Line® dataset from the US Census Bureau
2298240,9-May-22,Florida,Jacksonville,4600 block of Bristol Ave,1,0,N/A,30.389438,-81.680806,0.5,place,,,,,Jacksonville,FL,Duval County,32201,US,TIGER/Line® dataset from the US Census Bureau
2298242,9-May-22,Florida,Jacksonville,2500 block of Jammes Rd,1,0,N/A,30.389438,-81.680806,0.5,place,,,,,Jacksonville,FL,Duval County,32201,US,TIGER/Line® dataset from the US Census Bureau
2298223,9-May-22,Pennsylvania,Pittsburgh,700 E Warrington Ave,1,2,N/A,40.421519,-79.995489,1,rooftop,700,E Warrington Ave,,,Pittsburgh,PA,Allegheny County,15210,US,Allegheny
2298706,9-May-22,Arizona,Phoenix,N 36th St and McDowell Rd,1,0,N/A,33.46595,-112.136637,0.8,intersection,,N 36th Ave,,,Phoenix,AZ,Maricopa County,85009,US,TIGER/Line® dataset from the US Census Bureau
2299151,9-May-22,Pennsylvania,Philadelphia,1000 block of E Mount Airy Ave,1,0,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2297761,9-May-22,Illinois,Chicago,1335 E Louis Munoz Marin Dr,2,0,N/A,42.014184,-87.966448,0.9,rooftop,1335,Louis Ave,,,Elk Grove Village,IL,Cook County,60007,US,Cook
2297433,9-May-22,Washington,Tacoma,5400 block of S Tacoma Way,1,0,N/A,47.250158,-122.43903,0.5,place,,,,,Tacoma,WA,Pierce County,98402,US,TIGER/Line® dataset from the US Census Bureau
2298794,9-May-22,Connecticut,Bridgeport,Washington Terr,1,0,N/A,41.177242,-73.200264,1,street_center,,Washington Ter,,,Bridgeport,CT,Fairfield County,6604,US,TIGER/Line® dataset from the US Census Bureau
2297921,9-May-22,Alabama,Montgomery,2312 Eastern Blvd,1,0,N/A,32.3511,-86.222979,1,rooftop,2312,Eastern Blvd,,,Montgomery,AL,Montgomery County,36117,US,Montgomery
2297957,9-May-22,North Carolina,Leasburg,9385 Leasburg Rd,2,0,N/A,36.393778,-79.144465,1,rooftop,9385,Leasburg Rd,,,Leasburg,NC,Person County,27291,US,Person
2299066,9-May-22,South Carolina,Myrtle Beach,Leste Rd,1,0,N/A,33.77156,-78.784745,0.5,place,,,,,Myrtle Beach,SC,Horry County,29572,US,TIGER/Line® dataset from the US Census Bureau
2297775,9-May-22,Georgia,Canon,Redwine Church Rd,2,0,N/A,34.32814,-83.069437,1,street_center,,Redwine Church Rd,,,Canon,GA,Hart County,30520,US,TIGER/Line® dataset from the US Census Bureau
2300021,9-May-22,Mississippi,Tchula,106 Old Hwy 49,1,0,N/A,33.183341,-90.226618,1,range_interpolation,106,Old Hwy 49,,,Tchula,MS,Holmes County,39169,US,TIGER/Line® dataset from the US Census Bureau
2298058,8-May-22,Mississippi,Jackson,Ginger Dr,1,1,N/A,32.339942,-90.262917,1,street_center,,Ginger Dr,,,Jackson,MS,Hinds County,39209,US,TIGER/Line® dataset from the US Census Bureau
2297294,8-May-22,Connecticut,Waterbury,Willow St,1,0,N/A,41.566023,-73.048761,1,street_center,,Willow St,,,Waterbury,CT,New Haven County,6710,US,TIGER/Line® dataset from the US Census Bureau
2297006,8-May-22,Kentucky,Louisville,S 26th St and W Broadway,1,0,N/A,38.249448,-85.794878,1,intersection,,S 26th St,,,Louisville,KY,Jefferson County,40211,US,TIGER/Line® dataset from the US Census Bureau
2297713,8-May-22,New York,Middletown,567 Rte 211 E,2,0,N/A,41.463813,-74.373391,0.95,rooftop,567,State Rte 211 W,,,Middletown,NY,Orange County,10941,US,Orange
2296963,8-May-22,Michigan,Clarkston,5901 Dixie Hwy,3,0,N/A,42.705869,-83.406744,1,rooftop,5901,Dixie Hwy,,,Clarkston,MI,Oakland County,48346,US,Oakland
2301337,8-May-22,Ohio,Cleveland,Benham Ave and E 98th St,1,0,N/A,41.461501,-81.61674,0.48,intersection,,Benham Ave,,,Cleveland,OH,Cuyahoga County,44105,US,TIGER/Line® dataset from the US Census Bureau
2297952,8-May-22,North Carolina,Rocky Mount,Meadowbrook Rd and Springfield Rd,1,0,N/A,35.913276,-77.730779,0.5,place,,,,,Rocky Mount,NC,Edgecombe County,27801,US,TIGER/Line® dataset from the US Census Bureau
2297939,8-May-22,Alabama,Montgomery,5800 block of E Shirley Ln,1,0,N/A,31.00935,-85.74438,0.5,place,,,,,Black,AL,Geneva County,36314,US,TIGER/Line® dataset from the US Census Bureau
2297257,8-May-22,Tennessee,Madison,1830 Spring Branch Dr,1,0,N/A,36.293907,-86.693546,1,rooftop,1830,Spring Branch Dr,,,Madison,TN,Davidson County,37115,US,City of Nashville
2297360,8-May-22,Arkansas,Springdale,3200 S Thompson St,1,0,N/A,36.155808,-94.145935,1,rooftop,3200,S Thompson St,,,Springdale,AR,Washington County,72764,US,Arkansas Geographic Information Office
2297244,8-May-22,Pennsylvania,Philadelphia,900 block of W Girard Ave,1,0,N/A,41.950719,-80.295852,0.5,place,,,,,Girard,PA,Erie County,16417,US,TIGER/Line® dataset from the US Census Bureau
2297240,8-May-22,Pennsylvania,Philadelphia,900 block of E. Schiller St,1,2,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2297200,8-May-22,Missouri,Saint Louis,Marcus Ave and Labadie Ave,1,0,N/A,38.668472,-90.247568,1,intersection,,Labadie Ave,,,Saint Louis,MO,St. Louis City,63115,US,TIGER/Line® dataset from the US Census Bureau
2297284,8-May-22,Virginia,Newport News,1100 block of 73rd St,1,0,N/A,37.331516,-80.523039,0.5,place,,,,,Newport,VA,Giles County,24128,US,TIGER/Line® dataset from the US Census Bureau
2297107,8-May-22,North Carolina,Charlotte,1015 Deep Rock Cir,1,0,N/A,35.134289,-80.891318,1,rooftop,1015,Deep Rock Cir,,,Charlotte,NC,Mecklenburg County,28273,US,Mecklenburg
